seq_id,lemma_id,principal_part,obs_index,date,n1,n2,n3,n4,n_total,avg_form_freq,avg_lemma_freq,prop_bipartite,variety,corpus,variety_code,corpus_code,time_interval_to_next
339,110,2,15,1301.0,0,1,0,0,1,0.0003877056972576,0.0414845096065717,0.0,Central German,MHG,1,2,7.0
339,110,2,16,1308.0,0,1,0,0,1,0.0449738608818908,0.1422879908935685,0.0,Central German,MHG,1,2,2.0
339,110,2,17,1310.0,0,1,0,0,1,0.0038770569725768,0.0414845096065717,0.0,Central German,MHG,1,2,0.0
340,110,3,1,1160.0,0,1,0,0,1,0.0259762817162645,0.1422879908935685,0.2,Central German,MHG,1,2,7.0
340,110,3,2,1167.0,0,1,0,0,1,0.0259762817162645,0.1422879908935685,0.0,Central German,MHG,1,2,13.0
340,110,3,3,1180.0,0,0,0,1,1,0.0003877056972576,0.0031016455780614,1.0,Central German,MHG,1,2,15.0
340,110,3,4,1195.0,0,2,0,0,2,0.0259762817162645,0.1422879908935685,0.0,Central German,MHG,1,2,5.0
340,110,3,5,1200.0,0,1,0,0,1,0.0259762817162645,0.1422879908935685,0.0,Central German,MHG,1,2,10.0
340,110,3,6,1210.0,0,1,0,0,1,0.0003877056972576,0.1422879908935685,0.0,Central German,MHG,1,2,8.0
340,110,3,7,1218.0,0,1,0,0,1,0.0007754113945153,0.1422879908935685,0.25,Central German,MHG,1,2,57.0
340,110,3,8,1275.0,0,0,0,1,1,0.0003877056972576,0.002326234183546,0.25,Central German,MHG,1,2,25.0
340,110,3,9,1300.0,0,1,0,0,1,0.0259762817162645,0.1422879908935685,0.0,Central German,MHG,1,2,0.0
341,111,1,1,1150.0,1,1,0,0,2,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,17.0
341,111,1,2,1167.0,0,1,0,0,1,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,33.0
341,111,1,3,1200.0,1,0,0,0,1,0.0003877056972576,0.0003877056972576,0.0,Central German,MHG,1,2,25.0
341,111,1,4,1225.0,1,0,0,0,1,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,50.0
341,111,1,5,1275.0,0,0,0,1,1,0.0003877056972576,0.0003877056972576,0.3333333333333333,Central German,MHG,1,2,5.0
341,111,1,6,1280.0,1,0,0,0,1,0.0007754113945153,0.0279148102025529,0.0,Central German,MHG,1,2,15.0
341,111,1,7,1295.0,1,0,0,0,1,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,3.0
341,111,1,8,1298.0,1,0,0,0,1,0.0003877056972576,0.001163117091773,0.0,Central German,MHG,1,2,10.0
341,111,1,9,1308.0,1,1,0,0,2,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,2.0
341,111,1,10,1310.0,0,1,0,0,1,0.0007754113945153,0.0612575001667134,0.0,Central German,MHG,1,2,188.0
341,111,1,11,1498.0,1,0,0,0,1,0.0190546601982446,0.0266765242775425,0.0,Central German,ENHG,1,1,2.0
341,111,1,12,1500.0,0,0,0,1,1,0.0038109320396489,0.0266765242775425,1.0,Central German,ENHG,1,1,0.0
342,111,2,1,1160.0,0,1,0,0,1,0.0069787025506382,0.0279148102025529,0.25,Central German,MHG,1,2,7.0
342,111,2,2,1167.0,0,1,0,0,1,0.0174467563765956,0.0007754113945153,0.0,Central German,MHG,1,2,28.0
342,111,2,3,1195.0,0,2,0,0,2,0.0174467563765956,0.001163117091773,0.0,Central German,MHG,1,2,15.0
342,111,2,4,1210.0,0,1,0,0,1,0.0069787025506382,0.0279148102025529,0.0,Central German,MHG,1,2,50.0
342,111,2,5,1260.0,0,1,0,0,1,0.0174467563765956,0.0612575001667134,0.0,Central German,MHG,1,2,3.0
342,111,2,6,1263.0,0,1,0,0,1,0.0174467563765956,0.0612575001667134,0.0,Central German,MHG,1,2,12.0
342,111,2,7,1275.0,0,1,0,0,1,0.0069787025506382,0.0279148102025529,0.3333333333333333,Central German,MHG,1,2,23.0
342,111,2,8,1298.0,0,1,0,0,1,0.0003877056972576,0.0279148102025529,0.0,Central German,MHG,1,2,2.0
342,111,2,9,1300.0,0,1,0,0,1,0.0069787025506382,0.0279148102025529,0.0,Central German,MHG,1,2,1.0
342,111,2,10,1301.0,0,1,0,0,1,0.001163117091773,0.0081418196424112,0.0,Central German,MHG,1,2,7.0
342,111,2,11,1308.0,0,2,0,0,2,0.0122127294636169,0.01977299056014165,0.0,Central German,MHG,1,2,0.0
343,111,3,1,1160.0,0,2,0,0,2,0.0003877056972576,0.0346996599045623,0.25,Central German,MHG,1,2,140.0
343,111,3,2,1300.0,0,2,0,0,2,0.0003877056972576,0.0279148102025529,0.0,Central German,MHG,1,2,8.0
343,111,3,3,1308.0,0,2,0,0,2,0.0013569699404018,0.04458615518463315,0.0,Central German,MHG,1,2,0.0
344,111,4,1,1160.0,0,0,0,1,1,0.0003877056972576,0.002326234183546,0.25,Central German,MHG,1,2,7.0
344,111,4,2,1167.0,0,1,0,0,1,0.0003877056972576,0.0612575001667134,0.0,Central German,MHG,1,2,93.0
344,111,4,3,1260.0,0,1,0,0,1,0.0034893512753191,0.0279148102025529,0.0,Central German,MHG,1,2,15.0
344,111,4,4,1275.0,0,1,0,0,1,0.0015508227890307,0.0279148102025529,0.3333333333333333,Central German,MHG,1,2,25.0
344,111,4,5,1300.0,0,1,0,0,1,0.0034893512753191,0.0279148102025529,0.0,Central German,MHG,1,2,1.0
344,111,4,6,1301.0,0,1,0,0,1,0.0003877056972576,0.0279148102025529,0.0,Central German,MHG,1,2,7.0
344,111,4,7,1308.0,0,1,0,0,1,0.0007754113945153,0.0612575001667134,0.0,Central German,MHG,1,2,0.0
345,112,1,1,1160.0,1,0,0,0,1,0.002326234183546,0.0713378482954131,0.0,Central German,MHG,1,2,7.0
345,112,1,2,1167.0,1,1,0,0,2,0.1291059971868074,0.03683204123947955,0.0,Central German,MHG,1,2,28.0
345,112,1,3,1195.0,1,0,0,0,1,0.0003877056972576,0.002326234183546,0.0,Central German,MHG,1,2,15.0
345,112,1,4,1210.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,23.0
345,112,1,5,1233.0,1,1,0,0,2,0.0013569699404018,0.0713378482954131,0.0,Central German,MHG,1,2,27.0
345,112,1,6,1260.0,1,0,0,0,1,0.0003877056972576,0.0713378482954131,0.0,Central German,MHG,1,2,20.0
345,112,1,7,1280.0,3,1,0,0,4,0.06988395193069677,0.0713378482954131,0.0,Central German,MHG,1,2,8.0
345,112,1,8,1288.0,0,1,0,0,1,0.2574365829790995,0.0713378482954131,0.0,Central German,MHG,1,2,7.0
345,112,1,9,1295.0,1,0,0,0,1,0.010855759523215,0.0713378482954131,0.0,Central German,MHG,1,2,3.0
345,112,1,10,1298.0,0,1,0,0,1,0.2574365829790995,0.0713378482954131,0.0,Central German,MHG,1,2,0.0
346,112,2,1,1150.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,17.0
346,112,2,2,1167.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,28.0
346,112,2,3,1195.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,23.0
346,112,2,4,1218.0,0,1,0,0,1,0.0007754113945153,0.0713378482954131,0.0,Central German,MHG,1,2,57.0
346,112,2,5,1275.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,5.0
346,112,2,6,1280.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,15.0
346,112,2,7,1295.0,1,0,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,3.0
346,112,2,8,1298.0,0,1,0,0,1,0.0007754113945153,0.0713378482954131,0.0,Central German,MHG,1,2,3.0
346,112,2,9,1301.0,1,0,0,0,1,0.002326234183546,0.0713378482954131,0.0,Central German,MHG,1,2,0.0
347,112,3,1,1167.0,1,0,0,0,1,0.0027139398808037,0.0713378482954131,0.0,Central German,MHG,1,2,66.0
347,112,3,2,1233.0,0,1,0,0,1,0.009692642431442,0.0713378482954131,0.0,Central German,MHG,1,2,47.0
347,112,3,3,1280.0,1,0,0,0,1,0.0027139398808037,0.0713378482954131,0.0,Central German,MHG,1,2,0.0
348,113,1,1,1360.0,0,2,0,0,2,0.0762186407929787,1.1318468157757342,0.0,Central German,ENHG,1,1,15.0
348,113,1,2,1375.0,0,2,0,0,2,0.18864113596262233,1.1318468157757342,0.0,Central German,ENHG,1,1,10.0
348,113,1,3,1385.0,0,2,0,0,2,0.0133382621387712,1.1318468157757342,0.0,Central German,ENHG,1,1,15.0
348,113,1,4,1400.0,0,1,0,0,1,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,10.0
348,113,1,5,1410.0,0,4,0,0,4,0.0295347233072792,1.1318468157757342,0.0,Central German,ENHG,1,1,65.0
348,113,1,6,1475.0,0,1,0,0,1,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,21.0
348,113,1,7,1496.0,0,2,0,0,2,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,13.0
348,113,1,8,1509.0,33,0,0,0,33,0.11144089146246129,1.1318468157757342,0.0,Central German,ENHG,1,1,5.0
348,113,1,9,1514.0,0,3,0,0,3,0.0342983883568404,1.1318468157757342,0.0,Central German,ENHG,1,1,0.0
349,113,2,1,1375.0,0,3,0,0,3,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,10.0
349,113,2,2,1385.0,0,5,0,0,5,0.0495421165154361,1.1318468157757342,0.0,Central German,ENHG,1,1,15.0
349,113,2,3,1400.0,0,8,0,0,8,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,10.0
349,113,2,4,1410.0,0,11,0,0,11,0.058203325696456414,1.1318468157757342,0.0,Central German,ENHG,1,1,53.0
349,113,2,5,1463.0,0,13,0,0,13,0.23539834060293044,1.1318468157757342,0.0,Central German,ENHG,1,1,12.0
349,113,2,6,1475.0,0,4,0,0,4,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,21.0
349,113,2,7,1496.0,0,4,0,0,4,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,18.0
349,113,2,8,1514.0,0,5,0,0,5,0.0342983883568404,1.1318468157757342,0.0,Central German,ENHG,1,1,0.0
350,113,3,1,1430.0,0,1,0,0,1,0.0076218640792978,1.1318468157757342,0.0,Central German,ENHG,1,1,33.0
350,113,3,2,1463.0,0,2,0,0,2,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,12.0
350,113,3,3,1475.0,0,1,0,0,1,0.301063631132266,1.1318468157757342,0.0,Central German,ENHG,1,1,34.0
350,113,3,4,1509.0,0,1,0,0,1,0.0076218640792978,1.1318468157757342,0.0,Central German,ENHG,1,1,0.0
351,113,4,1,1385.0,0,3,0,0,3,0.0190546601982446,1.1318468157757342,0.0,Central German,ENHG,1,1,15.0
351,113,4,2,1400.0,0,1,0,0,1,0.0038109320396489,1.1318468157757342,0.0,Central German,ENHG,1,1,10.0
351,113,4,3,1410.0,0,2,0,0,2,0.024771058257718,1.1318468157757342,0.0,Central German,ENHG,1,1,0.0
352,114,1,1,1100.0,1,0,0,0,1,0.0003877056972576,0.0027139398808037,0.0,Central German,MHG,1,2,67.0
352,114,1,2,1167.0,2,0,0,0,2,0.0009692642431441501,0.02132381334917235,0.0,Central German,MHG,1,2,28.0
352,114,1,3,1195.0,2,0,0,0,2,0.0021323813349172,0.041096803909314,0.25,Central German,MHG,1,2,15.0
352,114,1,4,1210.0,0,1,0,0,1,0.0003877056972576,0.0027139398808037,0.0,Central German,MHG,1,2,8.0
352,114,1,5,1218.0,1,0,0,0,1,0.001163117091773,0.041096803909314,0.0,Central German,MHG,1,2,2.0
352,114,1,6,1220.0,1,0,0,0,1,0.002326234183546,0.041096803909314,0.0,Central German,MHG,1,2,5.0
352,114,1,7,1225.0,1,0,0,0,1,0.0003877056972576,0.0007754113945153,0.0,Central German,MHG,1,2,8.0
352,114,1,8,1233.0,1,0,0,0,1,0.0031016455780614,0.041096803909314,0.0,Central German,MHG,1,2,27.0
352,114,1,9,1260.0,1,0,0,0,1,0.001163117091773,0.041096803909314,0.0,Central German,MHG,1,2,38.0
352,114,1,10,1298.0,1,0,0,0,1,0.0003877056972576,0.041096803909314,0.0,Central German,MHG,1,2,0.0
353,114,2,1,1167.0,0,3,0,0,3,0.0006461761620960666,0.022874636138203067,0.0,Central German,MHG,1,2,93.0
353,114,2,2,1260.0,0,1,0,0,1,0.001163117091773,0.041096803909314,0.0,Central German,MHG,1,2,15.0
353,114,2,3,1275.0,0,1,0,0,1,0.0003877056972576,0.041096803909314,0.25,Central German,MHG,1,2,0.0
354,114,3,1,1150.0,0,1,0,0,1,0.0003877056972576,0.041096803909314,0.0,Central German,MHG,1,2,15.0
354,114,3,2,1165.0,0,1,0,0,1,0.0003877056972576,0.041096803909314,0.0,Central German,MHG,1,2,2.0
354,114,3,3,1167.0,0,2,0,0,2,0.0038770569725768,0.0269455459594087,0.0,Central German,MHG,1,2,28.0
354,114,3,4,1195.0,0,0,0,1,1,0.0003877056972576,0.002326234183546,0.25,Central German,MHG,1,2,25.0
354,114,3,5,1220.0,0,1,0,0,1,0.0003877056972576,0.0127942880095034,0.0,Central German,MHG,1,2,0.0
355,114,4,1,1080.0,1,0,0,0,1,0.0003877056972576,0.0147328164957918,0.0,Central German,MHG,1,2,70.0
355,114,4,2,1150.0,1,0,0,0,1,0.0003877056972576,0.0147328164957918,0.0,Central German,MHG,1,2,17.0
355,114,4,3,1167.0,1,0,0,0,1,0.0027139398808037,0.0147328164957918,0.0,Central German,MHG,1,2,5.0
355,114,4,4,1172.0,1,0,0,0,1,0.001163117091773,0.0147328164957918,0.0,Central German,MHG,1,2,23.0
355,114,4,5,1195.0,1,0,0,0,1,0.0003877056972576,0.0127942880095034,0.25,Central German,MHG,1,2,23.0
355,114,4,6,1218.0,0,1,0,0,1,0.0003877056972576,0.0127942880095034,0.0,Central German,MHG,1,2,32.0
355,114,4,7,1250.0,1,0,0,0,1,0.0003877056972576,0.0003877056972576,0.0,Central German,MHG,1,2,10.0
355,114,4,8,1260.0,1,0,0,0,1,0.001163117091773,0.0027139398808037,0.0,Central German,MHG,1,2,15.0
355,114,4,9,1275.0,2,0,0,1,3,0.0006461761620960666,0.019385284862883934,0.25,Central German,MHG,1,2,23.0
355,114,4,10,1298.0,0,1,0,0,1,0.0003877056972576,0.0127942880095034,0.0,Central German,MHG,1,2,3.0
355,114,4,11,1301.0,1,0,0,0,1,0.0007754113945153,0.0147328164957918,0.0,Central German,MHG,1,2,0.0
356,115,1,1,1350.0,7,0,0,0,7,0.05825281832034799,1.0975484274188938,0.0,Central German,ENHG,1,1,141.0
356,115,1,2,1491.0,1,0,0,0,1,0.118138893229117,1.0975484274188938,0.0,Central German,ENHG,1,1,7.0
356,115,1,3,1498.0,2,0,0,0,2,0.118138893229117,1.0975484274188938,0.0,Central German,ENHG,1,1,2.0
356,115,1,4,1500.0,27,0,0,0,27,0.2069194951898274,1.0975484274188938,0.0,Central German,ENHG,1,1,0.0
357,116,1,1,1195.0,1,0,0,0,1,0.0007754113945153,0.0116311709177304,0.0,Central German,MHG,1,2,106.0
357,116,1,2,1301.0,1,0,0,0,1,0.0003877056972576,0.0116311709177304,0.0,Central German,MHG,1,2,77.0
357,116,1,3,1378.0,1,0,0,0,1,0.0266765242775425,0.1410044854670106,0.0,Central German,ENHG,1,1,47.0
357,116,1,4,1425.0,1,0,0,0,1,0.0228655922378936,0.1410044854670106,0.0,Central German,ENHG,1,1,85.0
357,116,1,5,1510.0,5,0,0,0,5,0.02820089709340206,0.1410044854670106,0.0,Central German,ENHG,1,1,10.0
357,116,1,6,1520.0,1,0,0,0,1,0.0495421165154361,0.1410044854670106,0.0,Central German,ENHG,1,1,0.0
358,116,3,1,1195.0,0,1,0,0,1,0.0003877056972576,0.0116311709177304,0.0,Central German,MHG,1,2,38.0
358,116,3,2,1233.0,0,1,0,0,1,0.0003877056972576,0.0116311709177304,0.0,Central German,MHG,1,2,0.0
359,117,1,1,1335.0,1,0,0,0,1,0.3810932039648937,0.910812757476096,0.0,Central German,ENHG,1,1,15.0
359,117,1,2,1350.0,10,0,0,0,10,0.3810932039648937,0.910812757476096,0.0,Central German,ENHG,1,1,75.0
359,117,1,3,1425.0,1,0,0,0,1,0.3810932039648937,0.910812757476096,0.0,Central German,ENHG,1,1,66.0
359,117,1,4,1491.0,1,0,0,0,1,0.3810932039648937,0.910812757476096,0.0,Central German,ENHG,1,1,7.0
359,117,1,5,1498.0,1,0,0,0,1,0.0190546601982446,0.910812757476096,0.0,Central German,ENHG,1,1,27.0
359,117,1,6,1525.0,1,0,0,0,1,0.0190546601982446,0.910812757476096,0.0,Central German,ENHG,1,1,0.0
360,118,1,1,1100.0,1,0,0,0,1,0.0054278797616075,0.1589593358756488,0.8,Central German,MHG,1,2,50.0
360,118,1,2,1150.0,0,1,0,0,1,0.0003877056972576,0.1589593358756488,0.6,Central German,MHG,1,2,10.0
360,118,1,3,1160.0,1,0,0,0,1,0.001163117091773,0.1589593358756488,0.3333333333333333,Central German,MHG,1,2,7.0
360,118,1,4,1167.0,1,0,0,0,1,0.0007754113945153,0.1589593358756488,0.42857142857142855,Central German,MHG,1,2,13.0
360,118,1,5,1180.0,1,0,0,0,1,0.0124065823122457,0.1589593358756488,0.3333333333333333,Central German,MHG,1,2,30.0
360,118,1,6,1210.0,1,0,0,0,1,0.0007754113945153,0.1589593358756488,0.5555555555555556,Central German,MHG,1,2,15.0
360,118,1,7,1225.0,1,0,0,0,1,0.0003877056972576,0.1589593358756488,0.0,Central German,MHG,1,2,8.0
360,118,1,8,1233.0,1,2,0,0,3,0.0003877056972575999,0.1589593358756488,0.1,Central German,MHG,1,2,152.0
360,118,1,9,1385.0,0,1,0,0,1,0.057163980594734,0.5754507379869894,0.0,Central German,ENHG,1,1,15.0
360,118,1,10,1400.0,0,1,0,0,1,0.2972526990926171,0.5754507379869894,0.0,Central German,ENHG,1,1,25.0
360,118,1,11,1425.0,1,0,0,0,1,0.0685967767136808,0.5754507379869894,0.0,Central German,ENHG,1,1,66.0
360,118,1,12,1491.0,1,0,0,0,1,0.0685967767136808,0.5754507379869894,0.0,Central German,ENHG,1,1,9.0
360,118,1,13,1500.0,1,0,0,0,1,0.0685967767136808,0.5754507379869894,0.0,Central German,ENHG,1,1,14.0
360,118,1,14,1514.0,0,1,0,0,1,0.2972526990926171,0.5754507379869894,0.0,Central German,ENHG,1,1,0.0
361,118,2,1,1100.0,0,0,0,1,1,0.0007754113945153,0.1589593358756488,0.8,Central German,MHG,1,2,50.0
361,118,2,2,1150.0,0,0,0,1,1,0.001163117091773,0.1589593358756488,0.6,Central German,MHG,1,2,10.0
361,118,2,3,1160.0,0,0,0,1,1,0.0019385284862884,0.1589593358756488,0.3333333333333333,Central German,MHG,1,2,7.0
361,118,2,4,1167.0,0,0,0,1,1,0.0042647626698344,0.1589593358756488,0.42857142857142855,Central German,MHG,1,2,43.0
361,118,2,5,1210.0,0,0,0,3,3,0.0007754113945153,0.06035285353977881,0.5555555555555556,Central German,MHG,1,2,65.0
361,118,2,6,1275.0,0,0,0,1,1,0.0007754113945153,0.1589593358756488,0.6666666666666666,Central German,MHG,1,2,33.0
361,118,2,7,1308.0,0,0,0,1,1,0.001163117091773,0.1589593358756488,0.5,Central German,MHG,1,2,2.0
361,118,2,8,1310.0,0,0,0,1,1,0.001163117091773,0.1589593358756488,1.0,Central German,MHG,1,2,25.0
361,118,2,9,1335.0,0,0,0,1,1,0.0038109320396489,0.5754507379869894,1.0,Central German,ENHG,1,1,105.0
361,118,2,10,1440.0,0,2,0,0,2,0.0952733009912234,0.5754507379869894,0.0,Central German,ENHG,1,1,10.0
361,118,2,11,1450.0,0,3,0,0,3,0.0952733009912234,0.5754507379869894,0.0,Central German,ENHG,1,1,0.0
362,118,3,1,1100.0,0,0,0,3,3,0.0012923523241921999,0.10648983151344278,0.8,Central German,MHG,1,2,50.0
362,118,3,2,1150.0,0,0,0,2,2,0.0025200870321749,0.1589593358756488,0.6,Central German,MHG,1,2,17.0
362,118,3,3,1167.0,0,0,0,2,2,0.00193852848628835,0.0796735207864532,0.42857142857142855,Central German,MHG,1,2,13.0
362,118,3,4,1180.0,0,0,0,1,1,0.0019385284862884,0.1589593358756488,0.3333333333333333,Central German,MHG,1,2,30.0
362,118,3,5,1210.0,0,0,0,2,2,0.0017446756376595,0.1589593358756488,0.5555555555555556,Central German,MHG,1,2,23.0
362,118,3,6,1233.0,0,0,0,1,1,0.0031016455780614,0.1589593358756488,0.1,Central German,MHG,1,2,27.0
362,118,3,7,1260.0,0,0,0,1,1,0.001163117091773,0.1589593358756488,0.3333333333333333,Central German,MHG,1,2,3.0
362,118,3,8,1263.0,0,0,0,1,1,0.0003877056972576,0.0015508227890307,0.5,Central German,MHG,1,2,12.0
362,118,3,9,1275.0,0,0,0,1,1,0.0077541139451536,0.1589593358756488,0.6666666666666666,Central German,MHG,1,2,35.0
362,118,3,10,1310.0,0,0,0,1,1,0.0003877056972576,0.0069787025506382,1.0,Central German,MHG,1,2,140.0
362,118,3,11,1450.0,0,1,0,0,1,0.0266765242775425,0.5754507379869894,0.0,Central German,ENHG,1,1,0.0
363,118,4,1,1080.0,0,0,1,0,1,0.0003877056972576,0.0069787025506382,0.0,Central German,MHG,1,2,70.0
363,118,4,2,1150.0,0,0,1,0,1,0.0003877056972576,0.1589593358756488,0.6,Central German,MHG,1,2,10.0
363,118,4,3,1160.0,0,0,1,0,1,0.0027139398808037,0.02171151904643,0.3333333333333333,Central German,MHG,1,2,7.0
363,118,4,4,1167.0,0,0,3,0,3,0.018997579165626267,0.06254985249090567,0.42857142857142855,Central German,MHG,1,2,13.0
363,118,4,5,1180.0,0,0,1,0,1,0.0027139398808037,0.02171151904643,0.3333333333333333,Central German,MHG,1,2,30.0
363,118,4,6,1210.0,0,0,3,0,3,0.010984994755634199,0.11321006359924253,0.5555555555555556,Central German,MHG,1,2,8.0
363,118,4,7,1218.0,0,0,1,0,1,0.0003877056972576,0.0069787025506382,0.0,Central German,MHG,1,2,7.0
363,118,4,8,1225.0,0,0,1,0,1,0.0007754113945153,0.1589593358756488,0.0,Central German,MHG,1,2,8.0
363,118,4,9,1233.0,0,0,6,0,6,0.0391582754230256,0.1589593358756488,0.1,Central German,MHG,1,2,27.0
363,118,4,10,1260.0,0,0,2,0,2,0.026557840262151,0.09033542746103941,0.3333333333333333,Central German,MHG,1,2,3.0
363,118,4,11,1263.0,0,0,1,0,1,0.0003877056972576,0.02171151904643,0.5,Central German,MHG,1,2,12.0
363,118,4,12,1275.0,0,0,1,0,1,0.0069787025506382,0.02171151904643,0.6666666666666666,Central German,MHG,1,2,5.0
363,118,4,13,1280.0,0,0,1,0,1,0.0034893512753191,0.0069787025506382,0.0,Central German,MHG,1,2,28.0
363,118,4,14,1308.0,0,0,1,0,1,0.050789446340756,0.1589593358756488,0.5,Central German,MHG,1,2,40.0
363,118,4,15,1348.0,0,0,1,0,1,0.050789446340756,0.1589593358756488,0.0,Central German,MHG,1,2,30.0
363,118,4,16,1378.0,0,1,0,0,1,0.1524372815859574,0.5754507379869894,0.0,Central German,ENHG,1,1,7.0
363,118,4,17,1385.0,0,2,0,0,2,0.1524372815859574,0.5754507379869894,0.0,Central German,ENHG,1,1,15.0
363,118,4,18,1400.0,0,1,0,0,1,0.1524372815859574,0.5754507379869894,0.0,Central German,ENHG,1,1,0.0
364,119,1,1,1335.0,5,0,0,0,5,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,15.0
364,119,1,2,1350.0,1,0,0,0,1,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,25.0
364,119,1,3,1375.0,1,0,0,0,1,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,35.0
364,119,1,4,1410.0,3,0,0,0,3,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,15.0
364,119,1,5,1425.0,2,0,0,0,2,0.6840623011169841,6.371878370293023,0.0,Central German,ENHG,1,1,25.0
364,119,1,6,1450.0,1,0,0,0,1,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,25.0
364,119,1,7,1475.0,1,0,0,0,1,0.0381093203964893,6.371878370293023,0.0,Central German,ENHG,1,1,23.0
364,119,1,8,1498.0,13,0,0,0,13,0.707074467664095,6.371878370293023,0.0,Central German,ENHG,1,1,2.0
364,119,1,9,1500.0,1,1,0,0,2,0.30487456317191497,6.371878370293023,0.0,Central German,ENHG,1,1,9.0
364,119,1,10,1509.0,1,0,0,0,1,0.0381093203964893,6.371878370293023,0.0,Central German,ENHG,1,1,1.0
364,119,1,11,1510.0,3,0,0,0,3,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,10.0
364,119,1,12,1520.0,4,0,0,0,4,0.28963083501331915,6.371878370293023,0.0,Central German,ENHG,1,1,5.0
364,119,1,13,1525.0,7,0,0,0,7,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,0.0
365,119,2,1,1385.0,0,2,0,0,2,0.0952733009912234,6.371878370293023,0.0,Central German,ENHG,1,1,15.0
365,119,2,2,1400.0,0,5,0,0,5,0.0952733009912234,6.371878370293023,0.0,Central German,ENHG,1,1,10.0
365,119,2,3,1410.0,0,11,0,0,11,0.0952733009912234,6.371878370293022,0.0,Central German,ENHG,1,1,0.0
366,119,4,1,1375.0,1,0,0,0,1,0.3849041360045426,6.371878370293023,0.0,Central German,ENHG,1,1,3.0
366,119,4,2,1378.0,0,1,0,0,1,0.0914623689515744,6.371878370293023,0.0,Central German,ENHG,1,1,7.0
366,119,4,3,1385.0,2,4,0,0,6,0.13084200002794677,6.371878370293023,0.0,Central German,ENHG,1,1,15.0
366,119,4,4,1400.0,0,5,0,0,5,0.0914623689515744,6.371878370293023,0.0,Central German,ENHG,1,1,10.0
366,119,4,5,1410.0,0,1,0,0,1,0.0914623689515744,6.371878370293023,0.0,Central German,ENHG,1,1,15.0
366,119,4,6,1425.0,0,1,0,0,1,0.0228655922378936,6.371878370293023,0.0,Central German,ENHG,1,1,5.0
366,119,4,7,1430.0,1,0,0,0,1,0.1105170291498191,6.371878370293023,0.0,Central German,ENHG,1,1,33.0
366,119,4,8,1463.0,7,0,0,0,7,0.5972274924992691,6.371878370293023,0.0,Central German,ENHG,1,1,12.0
366,119,4,9,1475.0,14,0,0,0,14,0.17013089462718464,6.371878370293023,0.0,Central German,ENHG,1,1,21.0
366,119,4,10,1496.0,2,0,0,0,2,0.9451111458329364,6.371878370293023,0.0,Central German,ENHG,1,1,13.0
366,119,4,11,1509.0,6,0,0,0,6,0.8117285244452237,6.371878370293023,0.0,Central German,ENHG,1,1,0.0
367,120,1,1,1375.0,2,1,0,0,3,0.09781392235098939,1.0975484274188938,0.0,Central German,ENHG,1,1,50.0
367,120,1,2,1425.0,1,0,0,0,1,0.2324668544185851,1.0975484274188938,0.0,Central German,ENHG,1,1,66.0
367,120,1,3,1491.0,0,1,0,0,1,0.2667652427754256,1.0975484274188938,0.0,Central German,ENHG,1,1,7.0
367,120,1,4,1498.0,0,1,0,0,1,0.2667652427754256,1.0975484274188938,0.0,Central German,ENHG,1,1,12.0
367,120,1,5,1510.0,35,0,0,0,35,0.19490195288490275,1.0975484274188938,0.0,Central German,ENHG,1,1,15.0
367,120,1,6,1525.0,0,1,0,0,1,0.2667652427754256,1.0975484274188938,0.0,Central German,ENHG,1,1,0.0
368,120,4,1,1491.0,0,1,0,0,1,0.1638700777049043,1.0975484274188938,0.0,Central German,ENHG,1,1,23.0
