seq_id,lemma_id,principal_part,obs_index,date,n1,n2,n3,n4,n_total,avg_form_freq,avg_lemma_freq,prop_bipartite,variety,corpus,variety_code,corpus_code,time_interval_to_next
1,1,1,1,1033.0,1,0,0,0,1,0.1713659181878946,1.5240710959199404,0.0,Upper German,MHG,1,1,17.0
1,1,1,2,1050.0,1,0,0,0,1,0.0007754113945153,0.0003877056972576,0.75,Upper German,MHG,1,1,15.0
1,1,1,3,1065.0,6,0,0,0,6,0.005104791680559417,0.7806454214283388,0.25,Upper German,MHG,1,1,5.0
1,1,1,4,1070.0,1,4,0,0,5,0.08327918377094964,0.9336728601359452,0.2857142857142857,Upper German,MHG,1,1,10.0
1,1,1,5,1080.0,1,2,0,1,4,0.12358119100088547,1.1629232389244115,0.6363636363636364,Central German,MHG,2,1,20.0
1,1,1,6,1100.0,12,10,2,2,26,0.06859408489943565,0.6512561008473815,0.275,Central German,MHG,2,1,8.0
1,1,1,7,1108.0,1,1,0,0,2,0.21440125058349704,1.5240710959199404,0.4,Upper German,MHG,1,1,12.0
1,1,1,8,1120.0,4,2,0,0,6,0.0984772471034507,1.2752286558967194,0.14285714285714285,Upper German,MHG,1,1,5.0
1,1,1,9,1125.0,4,3,0,1,8,0.08451984200217422,1.2065401298659004,0.4090909090909091,Upper German,MHG,1,1,5.0
1,1,1,10,1130.0,8,1,0,1,10,0.06978702550638237,0.664798959087744,0.25,Upper German,MHG,1,1,10.0
1,1,1,11,1140.0,5,3,1,0,9,0.04833397692479073,0.7602908723223106,0.38095238095238093,Upper German,MHG,1,1,5.0
1,1,1,12,1145.0,10,15,0,3,28,0.056425025583037317,0.4712424283846652,0.48333333333333334,Upper German,MHG,1,1,5.0
1,1,1,13,1150.0,10,8,0,2,20,0.0779870010033823,0.42738737537200355,0.40540540540540543,Upper German,MHG,1,1,5.0
1,1,1,14,1155.0,5,6,0,0,11,0.041273033771703896,0.4862181903336087,0.4,Upper German,MHG,1,1,5.0
1,1,1,15,1160.0,17,13,0,1,31,0.07054993026550231,0.7460458146069398,0.3076923076923077,Central German,MHG,2,1,4.0
1,1,1,16,1164.0,1,0,0,0,1,0.2574365829790995,0.0100803481286996,0.0,Central German,MHG,2,1,1.0
1,1,1,17,1165.0,3,3,0,0,6,0.12613358684116519,0.5864048671022412,0.2857142857142857,Central German,MHG,2,1,2.0
1,1,1,18,1167.0,10,26,0,1,37,0.054739853039841045,0.7175803744298159,0.3050847457627119,Central German,MHG,2,1,5.0
1,1,1,19,1172.0,4,12,0,4,20,0.07856855954926881,0.4020895786259399,0.5813953488372093,Upper German,MHG,1,1,3.0
1,1,1,20,1175.0,8,1,0,0,9,0.060826716058649324,0.7258712220879899,0.09090909090909091,Upper German,MHG,1,1,5.0
1,1,1,21,1180.0,6,1,0,0,7,0.09892033932888804,0.9615655157272263,0.3333333333333333,Upper German,MHG,1,1,5.0
1,1,1,22,1185.0,0,5,1,0,6,0.0922093383311182,0.8291086335855488,0.47619047619047616,Central German,MHG,2,1,5.0
1,1,1,23,1190.0,1,3,0,0,4,0.1286213650652353,0.8513047847535511,0.5,Upper German,MHG,1,1,3.0
1,1,1,24,1193.0,4,3,0,0,7,0.0533372266370208,0.9548083592893067,0.25,Upper German,MHG,1,1,2.0
1,1,1,25,1195.0,12,16,1,7,36,0.06890391808485097,0.5393632425016426,0.5647058823529412,Upper German,MHG,1,1,5.0
1,1,1,26,1200.0,15,6,0,1,22,0.06136323808414732,0.523578921160258,0.46,Upper German,MHG,1,1,5.0
1,1,1,27,1205.0,10,8,0,0,18,0.0753010620896027,0.6575488625490253,0.4222222222222222,Upper German,MHG,1,1,5.0
1,1,1,28,1210.0,2,8,0,0,10,0.08591558251230189,0.7492412599504668,0.5428571428571428,Central German,MHG,2,1,5.0
1,1,1,29,1215.0,4,2,0,1,7,0.07255635191536579,0.4839120967057644,0.125,Upper German,MHG,1,1,3.0
1,1,1,30,1218.0,0,1,0,1,2,0.0003877056972576,0.14965439914146444,0.6666666666666666,Central German,MHG,2,1,2.0
1,1,1,31,1220.0,0,4,0,1,5,0.0528830571059475,0.10700677244311965,0.42857142857142855,Upper German,MHG,1,1,5.0
1,1,1,32,1225.0,0,6,0,0,6,0.02184075427884925,0.7701773676023814,0.09090909090909091,Central German,MHG,2,1,8.0
1,1,1,33,1233.0,15,20,0,0,35,0.046868080145635496,0.6918995873260558,0.23076923076923078,Central German,MHG,2,1,5.0
1,1,1,34,1238.0,1,2,0,1,4,0.0119219501906736,0.14044638883159455,0.38461538461538464,Upper German,MHG,1,1,7.0
1,1,1,35,1245.0,3,7,0,0,10,0.05427879761607517,0.6832925208469354,0.4,Upper German,MHG,1,1,5.0
1,1,1,36,1250.0,4,8,0,1,13,0.0909915447948601,0.5738044319413664,0.2857142857142857,Upper German,MHG,1,1,10.0
1,1,1,37,1260.0,3,7,0,1,11,0.10563217951647878,1.0221332018611564,0.30434782608695654,Upper German,MHG,1,1,3.0
1,1,1,38,1263.0,4,4,0,2,10,0.0744782644432003,0.35331620191092383,0.35294117647058826,Central German,MHG,2,1,9.0
1,1,1,39,1272.0,11,0,0,1,12,0.08041662337286377,0.6526056149089899,0.29411764705882354,Upper German,MHG,1,1,3.0
1,1,1,40,1275.0,7,9,0,1,17,0.06848707110969485,0.8606154230421067,0.25,Central German,MHG,2,1,3.0
1,1,1,41,1278.0,7,5,0,1,13,0.08243219594001747,0.6381635776861413,0.375,Upper German,MHG,1,1,2.0
1,1,1,42,1280.0,12,12,1,1,26,0.05469632682850651,0.5823339572810354,0.08823529411764706,Central German,MHG,2,1,5.0
1,1,1,43,1285.0,9,4,0,2,15,0.021117036977301586,0.5987468317982771,0.36,Upper German,MHG,1,1,3.0
1,1,1,44,1288.0,4,4,0,0,8,0.09523021188891762,1.011184921660187,0.26666666666666666,Central German,MHG,2,1,5.0
1,1,1,45,1293.0,0,5,0,0,5,0.08172836098191892,0.964456692498205,0.45454545454545453,Upper German,MHG,1,1,2.0
1,1,1,46,1295.0,5,2,0,1,8,0.063244491865159,0.6421375610830325,0.47058823529411764,Central German,MHG,2,1,3.0
1,1,1,47,1298.0,0,5,0,0,5,0.01667134498208018,0.6611932961032476,0.3333333333333333,Central German,MHG,2,1,2.0
1,1,1,48,1300.0,5,5,1,0,11,0.07792884514879365,0.7691728573867593,0.391304347826087,Central German,MHG,2,1,1.0
1,1,1,49,1301.0,1,1,0,0,2,0.21440125058349704,1.5240710959199404,0.36363636363636365,Central German,MHG,2,1,5.0
1,1,1,50,1306.0,4,0,0,0,4,0.03925520184734008,0.7715343375427833,0.2,Upper German,MHG,1,1,2.0
1,1,1,51,1308.0,4,8,0,0,12,0.0689469964956574,0.44818778602987813,0.21052631578947367,Central German,MHG,2,1,2.0
1,1,1,52,1310.0,4,5,0,0,9,0.09007695699620095,0.7790730594339048,0.15,Central German,MHG,2,1,18.0
1,1,1,53,1328.0,4,0,0,0,4,0.0882999725504366,1.1479965695799907,0.3333333333333333,Upper German,MHG,1,1,2.0
1,1,1,54,1330.0,0,5,0,2,7,0.0563280991587229,0.8835812840502529,0.5833333333333334,Upper German,MHG,1,1,4.0
1,1,1,55,1334.0,1,2,0,1,4,0.005815585458865125,0.49820182097611887,0.5454545454545454,Upper German,MHG,1,1,4.0
1,1,1,56,1338.0,2,0,0,0,2,0.08994772176378175,0.14190028519631084,0.6,Upper German,MHG,1,1,4.0
1,1,1,57,1342.0,2,0,0,0,2,0.15527613175170085,0.02384390038134725,0.3333333333333333,Upper German,MHG,1,1,1.0
1,1,1,58,1343.0,8,0,0,0,8,0.09697488752657718,1.3682618688345103,0.6190476190476191,Upper German,MHG,1,1,5.0
1,1,1,59,1348.0,1,3,0,0,4,0.04313225881991685,0.7700804411780671,0.4444444444444444,Upper German,MHG,1,1,13.0
1,1,1,60,1361.0,7,3,0,2,12,0.8625409516405428,2.101411442196418,0.7142857142857143,Upper German,ENHG,1,2,2.0
1,1,1,61,1363.0,21,0,10,0,31,0.8234071871473735,16.42929682280137,0.03125,Upper German,ENHG,1,2,1.0
1,1,1,62,1364.0,4,1,0,0,5,0.627279413726215,15.137022061485572,0.0,Upper German,ENHG,1,2,1.0
1,1,1,63,1365.0,29,44,0,3,76,1.2044049560569448,13.29268138582337,0.14285714285714285,Upper German,ENHG,1,2,5.0
1,1,1,64,1370.0,4,20,0,0,24,1.2688815803681106,14.245105175372737,0.16129032258064516,Upper German,ENHG,1,2,14.0
1,1,1,65,1384.0,57,4,14,3,78,0.8588277358070385,13.010131118536888,0.2376237623762376,Upper German,ENHG,1,2,6.0
1,1,1,66,1390.0,24,35,1,2,62,0.8317051843304801,13.785370520326218,0.1,Upper German,ENHG,1,2,2.0
1,1,1,67,1392.0,1,0,0,1,2,1.05753364100258,9.70644390498584,0.8888888888888888,Upper German,ENHG,1,2,3.0
1,1,1,68,1395.0,4,0,0,0,4,1.0146606555565294,5.180962107902729,0.3076923076923077,Upper German,ENHG,1,2,5.0
1,1,1,69,1400.0,19,7,0,5,31,0.8590578417118313,16.46617681028184,0.6888888888888889,Upper German,ENHG,1,2,5.0
1,1,1,70,1405.0,6,2,0,1,9,1.2063717089955357,16.747352566683894,0.38461538461538464,Upper German,ENHG,1,2,5.0
1,1,1,71,1410.0,4,25,0,0,29,0.3301055615033837,10.741571893824277,0.27,Upper German,ENHG,1,2,5.0
1,1,1,72,1415.0,7,5,0,0,12,0.4268243884406809,8.294176006625937,0.25,Upper German,ENHG,1,2,10.0
1,1,1,73,1425.0,6,3,1,0,10,0.4683635476728544,16.890050799724087,0.5238095238095238,Upper German,ENHG,1,2,10.0
1,1,1,74,1435.0,6,11,0,0,17,1.4918678072860985,15.585815352272464,0.18181818181818182,Upper German,ENHG,1,2,10.0
1,1,1,75,1445.0,11,0,0,0,11,0.30037073439778433,15.48589556729707,0.7192982456140351,Upper German,ENHG,1,2,3.0
1,1,1,76,1448.0,27,4,0,0,31,1.1758569341690992,17.04789714614051,0.03125,Upper German,ENHG,1,2,2.0
1,1,1,77,1450.0,3,5,0,0,8,0.29153630103314365,14.268129556445615,0.4,Upper German,ENHG,1,2,8.0
1,1,1,78,1458.0,9,2,0,1,12,1.0953253837290986,17.248913566791025,0.4,Upper German,ENHG,1,2,7.0
1,1,1,79,1465.0,0,8,1,0,9,1.5692571265487731,14.766938216746333,0.881578947368421,Upper German,ENHG,1,2,10.0
1,1,1,80,1475.0,11,8,1,0,20,0.8553636962992037,16.077560088870932,0.543859649122807,Upper German,ENHG,1,2,3.0
1,1,1,81,1478.0,3,0,0,0,3,0.483988369035415,12.766622332823935,0.48148148148148145,Upper German,ENHG,1,2,2.0
1,1,1,82,1480.0,14,7,1,1,23,1.2335821319646232,13.995399376564654,0.29411764705882354,Upper German,ENHG,1,2,5.0
1,1,1,83,1485.0,4,105,2,16,127,1.4086345097420476,17.483625970403576,0.3067484662576687,Upper German,ENHG,1,2,1.0
1,1,1,84,1486.0,0,11,0,3,14,1.2453581486709917,16.192105817605523,0.6333333333333333,Upper German,ENHG,1,2,2.0
1,1,1,85,1488.0,31,22,0,0,53,0.8640749117068165,15.01377795741089,0.11666666666666667,Upper German,ENHG,1,2,2.0
1,1,1,86,1490.0,0,11,0,2,13,0.4206682674535557,17.387230856589053,0.6944444444444444,Upper German,ENHG,1,2,2.0
1,1,1,87,1492.0,0,15,0,2,17,0.698073080674517,16.61700872770688,0.4230769230769231,Upper German,ENHG,1,2,18.0
1,1,1,88,1510.0,48,1,0,0,49,0.19847956255477722,9.523052522343143,0.07547169811320754,Upper German,ENHG,1,2,3.0
1,1,1,89,1513.0,7,13,0,5,25,1.5292508088703256,13.620575984268468,0.19230769230769232,Upper German,ENHG,1,2,2.0
1,1,1,90,1515.0,4,153,5,25,187,1.4637647309081525,18.279125338518263,0.14736842105263157,Upper German,ENHG,1,2,1.0
1,1,1,91,1516.0,1,10,1,0,12,1.393530815831628,18.757407499152063,0.3684210526315789,Upper German,ENHG,1,2,7.0
1,1,1,92,1523.0,29,2,1,0,32,1.2069936319325618,14.178453561887627,0.2127659574468085,Upper German,ENHG,1,2,11.0
1,1,1,93,1534.0,5,0,0,0,5,1.250747895412781,15.007450372137509,0.5454545454545454,Upper German,ENHG,1,2,8.0
1,1,1,94,1542.0,0,13,0,4,17,1.8590623179299195,18.757407499152063,0.7045454545454546,Upper German,ENHG,1,2,0.0
2,1,2,1,1050.0,0,0,0,2,2,0.0308226029319855,0.8017753819288824,0.75,Upper German,MHG,1,1,11.0
2,1,2,2,1061.0,0,1,0,0,1,0.163611804242741,1.5240710959199404,0.0,Upper German,MHG,1,1,4.0
2,1,2,3,1065.0,0,0,0,1,1,0.0027139398808037,1.5240710959199404,0.25,Upper German,MHG,1,1,15.0
2,1,2,4,1080.0,0,0,0,4,4,0.003101645578061375,0.8293024864341777,0.6363636363636364,Central German,MHG,2,1,20.0
2,1,2,5,1100.0,0,1,0,3,4,0.06406836647183159,0.7681419126917787,0.275,Central German,MHG,2,1,8.0
2,1,2,6,1108.0,0,1,0,0,1,0.0162836392848225,1.5240710959199404,0.4,Upper German,MHG,1,1,17.0
2,1,2,7,1125.0,0,4,0,2,6,0.034764277520771936,0.5636594661964572,0.4090909090909091,Upper German,MHG,1,1,5.0
2,1,2,8,1130.0,0,3,0,1,4,0.00445861551846325,0.4446015083302446,0.25,Upper German,MHG,1,1,10.0
2,1,2,9,1140.0,0,2,0,1,3,0.06086979446945573,1.1085798236921265,0.38095238095238093,Upper German,MHG,1,1,5.0
2,1,2,10,1145.0,0,6,0,7,13,0.05970667737768271,0.7156152465921564,0.48333333333333334,Upper German,MHG,1,1,5.0
2,1,2,11,1150.0,0,3,0,3,6,0.06119288255050379,1.0425406199259017,0.40540540540540543,Upper German,MHG,1,1,5.0
2,1,2,12,1155.0,0,1,0,2,3,0.06616843899864404,1.017081279139314,0.4,Upper German,MHG,1,1,5.0
2,1,2,13,1160.0,0,3,0,6,9,0.05914665803719938,0.5967652249011824,0.3076923076923077,Central German,MHG,2,1,5.0
2,1,2,14,1165.0,0,0,0,1,1,0.0003877056972576,0.0794796679378244,0.2857142857142857,Upper German,MHG,1,1,2.0
2,1,2,15,1167.0,0,0,0,8,8,0.017592146013067175,0.6516848138780029,0.3050847457627119,Central German,MHG,2,1,5.0
2,1,2,16,1172.0,0,2,0,5,7,0.039269048479384984,0.3558584435543706,0.5813953488372093,Upper German,MHG,1,1,3.0
2,1,2,17,1175.0,0,1,0,0,1,0.163611804242741,1.5240710959199404,0.09090909090909091,Upper German,MHG,1,1,5.0
2,1,2,18,1180.0,0,0,0,3,3,0.0288194568294875,0.5951282452905389,0.3333333333333333,Central German,MHG,2,1,5.0
2,1,2,19,1185.0,0,4,0,3,7,0.022376157384586072,0.23162646084737398,0.47619047619047616,Upper German,MHG,1,1,5.0
2,1,2,20,1190.0,0,0,0,2,2,0.0098864952800708,0.9008341875782196,0.5,Upper German,MHG,1,1,3.0
2,1,2,21,1193.0,0,2,0,0,2,0.0911108388555548,0.9008341875782196,0.25,Upper German,MHG,1,1,2.0
2,1,2,22,1195.0,0,1,0,13,14,0.02334542162773026,0.39429669411106055,0.5647058823529412,Upper German,MHG,1,1,5.0
2,1,2,23,1200.0,0,5,0,7,12,0.025750120059530868,0.593448187269089,0.46,Upper German,MHG,1,1,5.0
2,1,2,24,1205.0,0,8,0,9,17,0.03037788169101348,0.495852780575087,0.4222222222222222,Upper German,MHG,1,1,5.0
2,1,2,25,1210.0,0,2,0,7,9,0.0466969973141472,0.96482716683114,0.5428571428571428,Central German,MHG,2,1,5.0
2,1,2,26,1215.0,0,1,0,0,1,0.0019385284862884,0.2775972792364989,0.125,Upper German,MHG,1,1,3.0
2,1,2,27,1218.0,0,0,0,3,3,0.0020677637187075664,0.627049347698088,0.6666666666666666,Central German,MHG,2,1,2.0
2,1,2,28,1220.0,0,3,0,1,4,0.042066068152458246,0.8394797609871918,0.42857142857142855,Upper German,MHG,1,1,13.0
2,1,2,29,1233.0,0,0,0,2,2,0.0612575001667134,1.5240710959199404,0.23076923076923078,Central German,MHG,2,1,5.0
2,1,2,30,1238.0,0,5,0,0,5,0.039778604538637935,0.4223665865925167,0.38461538461538464,Upper German,MHG,1,1,7.0
2,1,2,31,1245.0,0,1,0,2,3,0.026363987413522198,1.0425406199259017,0.4,Upper German,MHG,1,1,5.0
2,1,2,32,1250.0,0,6,0,1,7,0.058709719870448665,0.7982860306535633,0.2857142857142857,Upper German,MHG,1,1,10.0
2,1,2,33,1260.0,0,3,0,2,5,0.05784569003084583,0.7667267868967882,0.30434782608695654,Upper German,MHG,1,1,3.0
2,1,2,34,1263.0,0,0,0,3,3,0.007107937783057401,0.0860706647912049,0.35294117647058826,Central German,MHG,2,1,9.0
2,1,2,35,1272.0,0,1,0,1,2,0.0911108388555548,0.0453615665791485,0.29411764705882354,Upper German,MHG,1,1,3.0
2,1,2,36,1275.0,0,5,0,3,8,0.052873364463516086,0.9881164326733549,0.25,Central German,MHG,2,1,3.0
2,1,2,37,1278.0,0,3,0,0,3,0.11527782731795018,0.600943830749404,0.375,Upper German,MHG,1,1,7.0
2,1,2,38,1285.0,0,3,0,2,5,0.00441984494873752,0.46586716582482834,0.36,Upper German,MHG,1,1,3.0
2,1,2,39,1288.0,0,0,0,3,3,0.0034893512753191003,0.677321853109167,0.26666666666666666,Central German,MHG,2,1,5.0
2,1,2,40,1293.0,0,1,0,1,2,0.0819997549699993,0.9008341875782196,0.45454545454545453,Upper German,MHG,1,1,2.0
2,1,2,41,1295.0,0,0,0,5,5,0.00178344620738526,0.3715771402517606,0.47058823529411764,Central German,MHG,2,1,3.0
2,1,2,42,1298.0,0,0,0,2,2,0.0003877056972576,1.5240710959199404,0.3333333333333333,Central German,MHG,2,1,2.0
2,1,2,43,1300.0,0,1,0,4,5,0.019540367141787023,0.6742977486705571,0.391304347826087,Central German,MHG,2,1,1.0
2,1,2,44,1301.0,0,2,0,1,3,0.006203291156122833,0.6615551547540214,0.36363636363636365,Central German,MHG,2,1,7.0
2,1,2,45,1308.0,0,0,0,2,2,0.0048463212157209504,0.13201378991624,0.21052631578947367,Central German,MHG,2,1,2.0
2,1,2,46,1310.0,0,3,0,1,4,0.08878460467200869,0.7932458565892134,0.15,Central German,MHG,2,1,20.0
2,1,2,47,1330.0,0,0,0,1,1,0.0275271045052952,1.5240710959199404,0.5833333333333334,Upper German,MHG,1,1,4.0
2,1,2,48,1334.0,0,2,0,2,4,0.04671853651955042,0.49694177746003143,0.5454545454545454,Upper German,MHG,1,1,4.0
2,1,2,49,1338.0,0,0,0,1,1,0.020548401954657,1.5240710959199404,0.6,Upper German,MHG,1,1,5.0
2,1,2,50,1343.0,0,0,0,6,6,0.00536326214539785,0.6441083983774258,0.6190476190476191,Upper German,MHG,1,1,5.0
2,1,2,51,1348.0,0,1,0,1,2,0.0007754113945152999,1.5240710959199404,0.4444444444444444,Upper German,MHG,1,1,13.0
2,1,2,52,1361.0,0,0,0,14,14,1.81835900177535,18.757407499152063,0.7142857142857143,Upper German,ENHG,1,2,4.0
2,1,2,53,1365.0,0,11,0,4,15,0.8439944157142513,16.361093432620812,0.14285714285714285,Upper German,ENHG,1,2,5.0
2,1,2,54,1370.0,0,2,0,1,3,0.9133533788358618,12.766622332823935,0.16129032258064516,Upper German,ENHG,1,2,14.0
2,1,2,55,1384.0,0,2,0,1,3,0.006351553399414833,12.893653400812234,0.2376237623762376,Upper German,ENHG,1,2,6.0
2,1,2,56,1390.0,0,3,0,3,6,0.5868835341059363,15.740419634429989,0.1,Upper German,ENHG,1,2,2.0
2,1,2,57,1392.0,0,0,0,4,4,0.07145497574341753,5.219071428299218,0.8888888888888888,Upper German,ENHG,1,2,3.0
2,1,2,58,1395.0,0,5,0,0,5,0.3582276117270001,18.757407499152063,0.3076923076923077,Upper German,ENHG,1,2,5.0
2,1,2,59,1400.0,0,2,0,17,19,0.8273734033448349,14.971547380816608,0.6888888888888889,Upper German,ENHG,1,2,10.0
2,1,2,60,1410.0,0,44,0,6,50,0.2716432357861762,14.461267592215025,0.27,Upper German,ENHG,1,2,5.0
2,1,2,61,1415.0,0,12,0,4,16,0.809346691920443,16.558499712274628,0.25,Upper German,ENHG,1,2,10.0
2,1,2,62,1425.0,0,0,0,5,5,2.3361013403047983,7.656162467654712,0.5238095238095238,Upper German,ENHG,1,2,10.0
2,1,2,63,1435.0,0,1,0,2,3,0.8117285244452236,6.775837166495808,0.18181818181818182,Upper German,ENHG,1,2,10.0
2,1,2,64,1445.0,0,5,0,23,28,1.9013828783534161,15.516345904146345,0.7192982456140351,Upper German,ENHG,1,2,3.0
2,1,2,65,1448.0,0,0,0,1,1,0.8155394564848725,18.757407499152063,0.03125,Upper German,ENHG,1,2,2.0
2,1,2,66,1450.0,0,0,0,6,6,1.0689664371215268,18.757407499152063,0.4,Upper German,ENHG,1,2,8.0
2,1,2,67,1458.0,0,1,0,7,8,2.045994138786523,7.762868564764883,0.4,Upper German,ENHG,1,2,7.0
2,1,2,68,1465.0,0,0,0,35,35,2.3361013403047983,18.25480000500865,0.881578947368421,Upper German,ENHG,1,2,10.0
2,1,2,69,1475.0,0,5,0,22,27,0.5078419806909953,16.72985050842773,0.543859649122807,Upper German,ENHG,1,2,3.0
2,1,2,70,1478.0,0,11,0,9,20,0.9997980206018987,15.209048677034938,0.48148148148148145,Upper German,ENHG,1,2,2.0
2,1,2,71,1480.0,0,0,0,4,4,0.61832372343304,14.30433341082228,0.29411764705882354,Upper German,ENHG,1,2,5.0
2,1,2,72,1485.0,0,0,0,24,24,1.6688706556962636,13.500703116961311,0.3067484662576687,Upper German,ENHG,1,2,1.0
2,1,2,73,1486.0,0,0,0,6,6,1.180753776951229,15.742325100449813,0.6333333333333333,Upper German,ENHG,1,2,2.0
2,1,2,74,1488.0,0,0,0,2,2,1.5758203983948353,18.757407499152063,0.11666666666666667,Upper German,ENHG,1,2,2.0
2,1,2,75,1490.0,0,0,0,15,15,1.2555750759963364,16.37176404233183,0.6944444444444444,Upper German,ENHG,1,2,2.0
2,1,2,76,1492.0,0,0,0,6,6,2.3361013403047983,15.641970556739059,0.4230769230769231,Upper German,ENHG,1,2,18.0
2,1,2,77,1510.0,0,0,0,1,1,2.3361013403047983,18.757407499152063,0.07547169811320754,Upper German,ENHG,1,2,13.0
2,1,2,78,1523.0,0,3,0,2,5,0.10746828351809998,18.757407499152063,0.2127659574468085,Upper German,ENHG,1,2,11.0
2,1,2,79,1534.0,0,0,0,4,4,0.8155394564848725,18.757407499152063,0.5454545454545454,Upper German,ENHG,1,2,0.0
3,1,3,1,1050.0,0,0,0,1,1,0.0007754113945153,1.5240710959199404,0.75,Upper German,MHG,1,1,20.0
3,1,3,2,1070.0,0,0,0,1,1,0.0007754113945153,0.2775972792364989,0.2857142857142857,Upper German,MHG,1,1,10.0
3,1,3,3,1080.0,0,0,0,2,2,0.0065909968533805,0.8017753819288824,0.6363636363636364,Central German,MHG,2,1,20.0
3,1,3,4,1100.0,0,0,0,4,4,0.0210330340762291,0.8318225734663526,0.275,Upper German,MHG,1,1,8.0
3,1,3,5,1108.0,0,0,0,2,2,0.00252008703217485,0.9008341875782196,0.4,Upper German,MHG,1,1,17.0
3,1,3,6,1125.0,0,0,0,3,3,0.031016455780614363,0.5166824592120682,0.4090909090909091,Upper German,MHG,1,1,5.0
3,1,3,7,1130.0,0,0,0,2,2,0.005815585458865151,1.5240710959199404,0.25,Upper German,MHG,1,1,10.0
3,1,3,8,1140.0,0,0,0,4,4,0.02365004753271845,0.7830685820361993,0.38095238095238093,Upper German,MHG,1,1,5.0
3,1,3,9,1145.0,0,0,0,10,10,0.013414617125115689,0.5229762150308847,0.48333333333333334,Upper German,MHG,1,1,5.0
3,1,3,10,1150.0,0,0,0,6,6,0.01796369730627245,0.8128249943007262,0.40540540540540543,Upper German,MHG,1,1,5.0
3,1,3,11,1155.0,0,0,0,4,4,0.025879355291950124,0.8890091638118605,0.4,Upper German,MHG,1,1,5.0
3,1,3,12,1160.0,0,0,0,6,6,0.01014496574490925,0.8580573256474556,0.3076923076923077,Central German,MHG,2,1,5.0
3,1,3,13,1165.0,0,0,0,3,3,0.011631170917730332,1.092813125336981,0.2857142857142857,Central German,MHG,2,1,2.0
3,1,3,14,1167.0,0,2,0,6,8,0.027042472383723135,1.0208775640916288,0.3050847457627119,Central German,MHG,2,1,5.0
3,1,3,15,1172.0,0,0,0,12,12,0.014506654839058141,0.25271949699579777,0.5813953488372093,Upper German,MHG,1,1,8.0
3,1,3,16,1180.0,0,0,0,3,3,0.0272686340404568,1.0289709205218829,0.3333333333333333,Upper German,MHG,1,1,5.0
3,1,3,17,1185.0,0,0,0,5,5,0.00628083229557438,0.7761868059098755,0.47619047619047616,Upper German,MHG,1,1,5.0
3,1,3,18,1190.0,0,0,0,1,1,0.0697870255063824,1.5240710959199404,0.5,Upper German,MHG,1,1,3.0
3,1,3,19,1193.0,0,0,0,2,2,0.01163117091773035,0.7639740764462586,0.25,Upper German,MHG,1,1,2.0
3,1,3,20,1195.0,0,0,0,17,17,0.009989123258756635,0.7095014259815545,0.5647058823529412,Upper German,MHG,1,1,5.0
3,1,3,21,1200.0,0,0,0,8,8,0.022341540804473776,0.6513455713929025,0.46,Upper German,MHG,1,1,5.0
3,1,3,22,1205.0,0,0,0,5,5,0.03342023110361198,1.2653163135701646,0.4222222222222222,Upper German,MHG,1,1,5.0
3,1,3,23,1210.0,0,0,0,11,11,0.017834462073853228,0.9350756498405683,0.5428571428571428,Central German,MHG,2,1,8.0
3,1,3,24,1218.0,0,0,0,2,2,0.00058155854588645,0.9008341875782196,0.6666666666666666,Central German,MHG,2,1,2.0
3,1,3,25,1220.0,0,0,0,2,2,0.01163117091773035,0.021323813349172348,0.42857142857142855,Upper German,MHG,1,1,5.0
3,1,3,26,1225.0,0,0,0,1,1,0.0003877056972576,1.5240710959199404,0.09090909090909091,Central German,MHG,2,1,8.0
3,1,3,27,1233.0,0,0,0,7,7,0.017169823735697188,0.24115294369427698,0.23076923076923078,Central German,MHG,2,1,5.0
3,1,3,28,1238.0,0,0,0,2,2,0.0354750712990777,0.8771841400455012,0.38461538461538464,Upper German,MHG,1,1,7.0
3,1,3,29,1245.0,0,0,0,2,2,0.03508736560182,0.9008341875782196,0.4,Upper German,MHG,1,1,5.0
3,1,3,30,1250.0,0,0,0,4,4,0.000678484970200875,0.5101237711667925,0.2857142857142857,Upper German,MHG,1,1,10.0
3,1,3,31,1260.0,0,0,0,3,3,0.02791481020255293,1.1085798236921265,0.30434782608695654,Upper German,MHG,1,1,3.0
3,1,3,32,1263.0,0,0,0,1,1,0.0139574051012764,1.5240710959199404,0.35294117647058826,Central German,MHG,2,1,9.0
3,1,3,33,1272.0,0,0,0,1,1,0.0228746361382031,0.0337303956614181,0.29411764705882354,Upper German,MHG,1,1,3.0
3,1,3,34,1275.0,0,0,0,3,3,0.002455469415965267,1.5240710959199404,0.25,Central German,MHG,2,1,3.0
3,1,3,35,1278.0,0,0,0,5,5,0.03621171212386726,0.9279348158165315,0.375,Upper German,MHG,1,1,2.0
3,1,3,36,1280.0,0,0,0,1,1,0.0228746361382031,1.5240710959199404,0.08823529411764706,Upper German,MHG,1,1,5.0
3,1,3,37,1285.0,0,0,0,3,3,0.0003877056972575999,0.600943830749404,0.36,Upper German,MHG,1,1,3.0
3,1,3,38,1288.0,0,0,0,1,1,0.0050401740643498,1.5240710959199404,0.26666666666666666,Central German,MHG,2,1,5.0
3,1,3,39,1293.0,0,0,0,1,1,0.0697870255063824,1.5240710959199404,0.45454545454545453,Upper German,MHG,1,1,2.0
3,1,3,40,1295.0,0,0,0,1,1,0.0058155854588652,1.5240710959199404,0.47058823529411764,Central German,MHG,2,1,3.0
