"model_row_id","cell_id","document_id","lemma","lemma_std","std_infl","has_levelled","outcome_token_count","leveled_tokens","preserved_tokens","n_tokens","date","log_freq","log_freq_min","log_freq_max","n_log_freq_values","log_token_freq","has_alt_pres","log_alt_pres_freq","has_alt_past","log_alt_past_freq","marking_type","is_bipartite","element_type","variety","corpus"
"ENHG:F203|103|PastSg|0","ENHG:F203|103|PastSg","ENHG:F203","essen","103","PastSg",0,2,0,2,2,1496,-0.892886000278994,-0.892886000278994,-0.892886000278994,1,-3.98050768490845,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F203|119|PastSg|0","ENHG:F203|119|PastSg","ENHG:F203","schëhen","119","PastSg",0,27,0,27,27,1496,-0.299807432484433,-0.299807432484433,-0.299807432484433,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F203|121|PastSg|0","ENHG:F203|121|PastSg","ENHG:F203","gewinn","121","PastSg",0,13,0,13,13,1496,-1.54122181171501,-1.54122181171501,-1.54122181171501,1,-1.96606084347282,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|3|PastPl|1","ENHG:F210|3|PastPl","ENHG:F210","komen","3","PastPl",1,1,1,0,1,1509,0.901156257276158,0.901156257276158,0.901156257276158,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|3|PastSg|0","ENHG:F210|3|PastSg","ENHG:F210","komen","3","PastSg",0,2,2,2,4,1509,0.901156257276158,0.901156257276158,0.901156257276158,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|3|PastSg|1","ENHG:F210|3|PastSg","ENHG:F210","komen","3","PastSg",1,2,2,2,4,1509,0.901156257276158,0.901156257276158,0.901156257276158,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|18|PastSg|0","ENHG:F210|18|PastSg","ENHG:F210","gebot","18","PastSg",0,1,0,1,1,1509,-3.29384559643108,-3.29384559643108,-3.29384559643108,1,-2.40681304456372,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|20|PastSg|1","ENHG:F210|20|PastSg","ENHG:F210","vëhten","20","PastSg",1,2,2,0,2,1509,-3.57200274507809,-3.57200274507809,-3.57200274507809,1,-4.04857596755057,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|21|PastSg|0","ENHG:F210|21|PastSg","ENHG:F210","geben","21","PastSg",0,1,0,1,1,1509,0.660919723409364,0.660919723409364,0.660919723409364,1,-1.28213859406203,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|22|PastSg|0","ENHG:F210|22|PastSg","ENHG:F210","sehen","22","PastSg",0,3,0,3,3,1509,-0.971427773676751,-0.971427773676751,-0.971427773676751,1,-1.55686693786706,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|27|PastSg|0","ENHG:F210|27|PastSg","ENHG:F210","sprechen","27","PastSg",0,1,0,1,1,1509,-0.567094854978914,-0.567094854978914,-0.567094854978914,1,-0.140614678045866,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|32|PastSg|0","ENHG:F210|32|PastSg","ENHG:F210","fallen","32","PastSg",0,1,0,1,1,1509,-1.04085832574496,-1.04085832574496,-1.04085832574496,1,-3.70651220968879,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|103|PastSg|0","ENHG:F210|103|PastSg","ENHG:F210","essen","103","PastSg",0,1,0,1,1,1509,-0.892886000278994,-0.892886000278994,-0.892886000278994,1,-3.98050768490845,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|119|PastSg|0","ENHG:F210|119|PastSg","ENHG:F210","schëhen","119","PastSg",0,1,0,1,1,1509,-0.299807432484433,-0.299807432484433,-0.299807432484433,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|121|PastSg|0","ENHG:F210|121|PastSg","ENHG:F210","gewinn","121","PastSg",0,1,0,1,1,1509,-1.54122181171501,-1.54122181171501,-1.54122181171501,1,-1.96606084347282,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F210|163|PastSg|1","ENHG:F210|163|PastSg","ENHG:F210","rîten","163","PastSg",1,2,2,0,2,1509,-1.68309536036046,-1.68309536036046,-1.68309536036046,1,-2.93271080349138,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|3|PastPl|0","ENHG:F215|3|PastPl","ENHG:F215","komen","3","PastPl",0,1,1,1,2,1360,0.901156257276158,0.901156257276158,0.901156257276158,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|3|PastPl|1","ENHG:F215|3|PastPl","ENHG:F215","komen","3","PastPl",1,1,1,1,2,1360,0.901156257276158,0.901156257276158,0.901156257276158,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|5|PastSg|0","ENHG:F215|5|PastSg","ENHG:F215","laufen","5","PastSg",0,1,0,1,1,1360,-1.89448160188092,-1.89448160188092,-1.89448160188092,1,-3.93920701214882,"yes",0.693147180559945,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|21|PastPl|0","ENHG:F215|21|PastPl","ENHG:F215","geben","21","PastPl",0,1,0,1,1,1360,0.660919723409364,0.660919723409364,0.660919723409364,1,-3.10357676396599,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|24|PastSg|0","ENHG:F215|24|PastSg","ENHG:F215","halten","24","PastSg",0,2,0,2,2,1360,-0.170809512743224,-0.170809512743224,-0.170809512743224,1,-3.96323879168963,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|27|PastSg|0","ENHG:F215|27|PastSg","ENHG:F215","sprechen","27","PastSg",0,2,0,2,2,1360,-0.567094854978914,-0.567094854978914,-0.567094854978914,1,-0.140614678045866,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|32|PastSg|0","ENHG:F215|32|PastSg","ENHG:F215","fallen","32","PastSg",0,1,0,1,1,1360,-1.84847828467655,-1.84847828467655,-1.84847828467655,1,-3.70651220968879,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|121|PastSg|0","ENHG:F215|121|PastSg","ENHG:F215","gewinn","121","PastSg",0,2,0,2,2,1360,-1.54122181171501,-1.54122181171501,-1.54122181171501,1,-1.96606084347282,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F215|218|PastSg|1","ENHG:F215|218|PastSg","ENHG:F215","zîhen","218","PastSg",1,1,1,0,1,1360,-4.29643551837662,-4.29643551837662,-4.29643551837662,1,-6.73636931677868,"yes",1.38629436111989,"yes",0,"vowel_bipartite","1","vowel","Central German","ENHG"
"ENHG:F216|3|PastPl|1","ENHG:F216|3|PastPl","ENHG:F216","komen","3","PastPl",1,2,2,0,2,1375,0.901156257276158,0.901156257276158,0.901156257276158,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|3|PastSg|0","ENHG:F216|3|PastSg","ENHG:F216","komen","3","PastSg",0,2,1,2,3,1375,0.901156257276158,0.901156257276158,0.901156257276158,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|3|PastSg|1","ENHG:F216|3|PastSg","ENHG:F216","komen","3","PastSg",1,1,1,2,3,1375,0.901156257276158,0.901156257276158,0.901156257276158,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|5|PastPl|0","ENHG:F216|5|PastPl","ENHG:F216","laufen","5","PastPl",0,2,0,2,2,1375,-1.89448160188092,-1.89448160188092,-1.89448160188092,1,-5.51190661791697,"yes",0.693147180559945,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|17|PastSg|0","ENHG:F216|17|PastSg","ENHG:F216","ziehen","17","PastSg",0,12,0,12,12,1375,-2.82702440242141,-2.82702440242141,-2.82702440242141,1,-3.4171284656477,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_bipartite","1","vowel","Central German","ENHG"
"ENHG:F216|18|PastSg|0","ENHG:F216|18|PastSg","ENHG:F216","gebot","18","PastSg",0,2,0,2,2,1375,-5.70829189885608,-5.70829189885608,-5.70829189885608,1,-2.40681304456372,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|19|PastSg|0","ENHG:F216|19|PastSg","ENHG:F216","vâhen","19","PastSg",0,1,0,1,1,1375,-1.5427259995373,-1.5427259995373,-1.5427259995373,1,-4.99570550685945,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","ENHG"
"ENHG:F216|21|PastSg|0","ENHG:F216|21|PastSg","ENHG:F216","geben","21","PastSg",0,5,0,5,5,1375,0.660919723409364,0.660919723409364,0.660919723409364,1,-1.28213859406203,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|22|PastPl|0","ENHG:F216|22|PastPl","ENHG:F216","sehen","22","PastPl",0,3,0,3,3,1375,-0.015531076223509,-0.015531076223509,-0.015531076223509,1,-2.94696845343612,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|22|PastSg|0","ENHG:F216|22|PastSg","ENHG:F216","sehen","22","PastSg",0,1,0,1,1,1375,-0.015531076223509,-0.015531076223509,-0.015531076223509,1,-1.55686693786706,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|24|PastSg|0","ENHG:F216|24|PastSg","ENHG:F216","halten","24","PastSg",0,2,0,2,2,1375,-2.29109394127372,-2.29109394127372,-2.29109394127372,1,-3.96323879168963,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|25|PastPl|0","ENHG:F216|25|PastPl","ENHG:F216","ligen","25","PastPl",0,2,0,2,2,1375,-0.30809425204923,-0.30809425204923,-0.30809425204923,1,-3.50026047683539,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|25|PastSg|0","ENHG:F216|25|PastSg","ENHG:F216","ligen","25","PastSg",0,12,0,12,12,1375,-3.21067958104437,-3.21067958104437,-3.21067958104437,1,-2.49049156017185,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|27|PastPl|1","ENHG:F216|27|PastPl","ENHG:F216","sprechen","27","PastPl",1,4,4,0,4,1375,0.960647707620661,0.960647707620661,0.960647707620661,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|27|PastSg|0","ENHG:F216|27|PastSg","ENHG:F216","sprechen","27","PastSg",0,6,0,6,6,1375,0.451400186754136,0.451400186754136,0.451400186754136,1,-0.140614678045866,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|30|PastSg|0","ENHG:F216|30|PastSg","ENHG:F216","brechen","30","PastSg",0,2,0,2,2,1375,-1.98162707820418,-1.98162707820418,-1.98162707820418,1,-3.26663297586505,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|32|PastPl|1","ENHG:F216|32|PastPl","ENHG:F216","fallen","32","PastPl",1,3,3,0,3,1375,-1.04085832574496,-1.04085832574496,-1.04085832574496,1,-4.67325740771899,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|33|PastSg|0","ENHG:F216|33|PastSg","ENHG:F216","stechen","33","PastSg",0,1,0,1,1,1375,-2.93364913867439,-2.93364913867439,-2.93364913867439,1,-3.61786391795558,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|39|PastSg|0","ENHG:F216|39|PastSg","ENHG:F216","finden","39","PastSg",0,8,0,8,8,1375,-0.144435789069143,-0.144435789069143,-0.144435789069143,1,-2.69032329682431,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|49|PastSg|0","ENHG:F216|49|PastSg","ENHG:F216","nëmen","49","PastSg",0,11,0,11,11,1375,-0.10577490951462,-0.10577490951462,-0.10577490951462,1,-1.21522545296322,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|53|PastPl|0","ENHG:F216|53|PastPl","ENHG:F216","rufen","53","PastPl",0,6,0,6,6,1375,-2.33002062946788,-2.33002062946788,-2.33002062946788,1,-4.20615623643781,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|53|PastSg|0","ENHG:F216|53|PastSg","ENHG:F216","rufen","53","PastSg",0,4,0,4,4,1375,-2.33002062946788,-2.33002062946788,-2.33002062946788,1,-3.18134889709387,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|101|PastSg|0","ENHG:F216|101|PastSg","ENHG:F216","werben","101","PastSg",0,1,0,1,1,1375,-3.95868593212526,-3.95868593212526,-3.95868593212526,1,-4.60686808778347,"yes",3.46573590279973,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|119|PastSg|0","ENHG:F216|119|PastSg","ENHG:F216","schëhen","119","PastSg",0,2,0,2,2,1375,-0.299807432484433,-0.299807432484433,-0.299807432484433,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|121|PastSg|0","ENHG:F216|121|PastSg","ENHG:F216","gewinn","121","PastSg",0,3,0,3,3,1375,-1.54122181171501,-1.54122181171501,-1.54122181171501,1,-1.96606084347282,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|145|PastPl|1","ENHG:F216|145|PastPl","ENHG:F216","lesen","145","PastPl",1,1,1,0,1,1375,-1.18679377892002,-1.18679377892002,-1.18679377892002,1,-4.14017082374819,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|163|PastSg|0","ENHG:F216|163|PastSg","ENHG:F216","rîten","163","PastSg",0,15,0,15,15,1375,-1.68309536036046,-1.68309536036046,-1.68309536036046,1,-2.93271080349138,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F216|223|PastSg|0","ENHG:F216|223|PastSg","ENHG:F216","wîzen","223","PastSg",0,1,0,1,1,1375,-0.0370066504072844,-0.0370066504072844,-0.0370066504072844,1,-3.72896776256201,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|3|PastPl|0","ENHG:F218|3|PastPl","ENHG:F218","komen","3","PastPl",0,10,0,10,10,1430,0.901156257276158,0.901156257276158,0.901156257276158,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|3|PastSg|0","ENHG:F218|3|PastSg","ENHG:F218","komen","3","PastSg",0,31,0,31,31,1430,0.901156257276158,0.901156257276158,0.901156257276158,1,-1.63460213524974,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|5|PastSg|0","ENHG:F218|5|PastSg","ENHG:F218","laufen","5","PastSg",0,2,0,2,2,1430,-1.89448160188092,-1.89448160188092,-1.89448160188092,1,-3.93920701214882,"yes",0.693147180559945,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|10|PastPl|0","ENHG:F218|10|PastPl","ENHG:F218","sterben","10","PastPl",0,1,0,1,1,1430,-0.764704728971008,-0.764704728971008,-0.764704728971008,1,-5.59788912081843,"yes",2.19722457733622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|16|PastPl|0","ENHG:F218|16|PastPl","ENHG:F218","werfen","16","PastPl",0,1,0,1,1,1430,-4.85055860188636,-4.85055860188636,-4.85055860188636,1,-5.56636586684429,"yes",2.83321334405622,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|16|PastSg|0","ENHG:F218|16|PastSg","ENHG:F218","werfen","16","PastSg",0,14,0,14,14,1430,-1.95172678382452,-1.95172678382452,-1.95172678382452,1,-3.17119810006668,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|19|PastSg|0","ENHG:F218|19|PastSg","ENHG:F218","vâhen","19","PastSg",0,1,0,1,1,1430,-1.76612898133852,-1.76612898133852,-1.76612898133852,1,-4.99570550685945,"yes",2.484906649788,"no",0,"vowel_bipartite","1","vowel","Central German","ENHG"
"ENHG:F218|21|PastSg|0","ENHG:F218|21|PastSg","ENHG:F218","geben","21","PastSg",0,1,0,1,1,1430,0.660919723409364,0.660919723409364,0.660919723409364,1,-1.28213859406203,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|22|PastPl|0","ENHG:F218|22|PastPl","ENHG:F218","sehen","22","PastPl",0,2,0,2,2,1430,-0.015531076223509,-0.015531076223509,-0.015531076223509,1,-2.94696845343612,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|22|PastSg|0","ENHG:F218|22|PastSg","ENHG:F218","sehen","22","PastSg",0,49,0,49,49,1430,-0.0447932200230981,-0.0447932200230981,-0.0447932200230981,1,-1.55686693786706,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|23|PastSg|0","ENHG:F218|23|PastSg","ENHG:F218","grîfen","23","PastSg",0,4,0,4,4,1430,-3.028175022381,-3.028175022381,-3.028175022381,1,-4.39541111630874,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|24|PastSg|0","ENHG:F218|24|PastSg","ENHG:F218","halten","24","PastSg",0,11,0,11,11,1430,-2.09834081140731,-2.09834081140731,-2.09834081140731,1,-3.96323879168963,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|25|PastPl|0","ENHG:F218|25|PastPl","ENHG:F218","ligen","25","PastPl",0,4,0,4,4,1430,-0.30809425204923,-0.30809425204923,-0.30809425204923,1,-3.50026047683539,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|25|PastSg|0","ENHG:F218|25|PastSg","ENHG:F218","ligen","25","PastSg",0,14,0,14,14,1430,-3.21067958104437,-3.21067958104437,-3.21067958104437,1,-2.49049156017185,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|27|PastPl|0","ENHG:F218|27|PastPl","ENHG:F218","sprechen","27","PastPl",0,12,2,12,14,1430,0.960647707620661,0.960647707620661,0.960647707620661,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|27|PastPl|1","ENHG:F218|27|PastPl","ENHG:F218","sprechen","27","PastPl",1,2,2,12,14,1430,0.960647707620661,0.960647707620661,0.960647707620661,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|27|PastSg|0","ENHG:F218|27|PastSg","ENHG:F218","sprechen","27","PastSg",0,346,0,346,346,1430,-0.522940445655227,-0.522940445655227,-0.522940445655227,1,-0.140614678045866,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|30|PastSg|0","ENHG:F218|30|PastSg","ENHG:F218","brechen","30","PastSg",0,9,0,9,9,1430,-2.33812963074743,-2.33812963074743,-2.33812963074743,1,-3.26663297586505,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|32|PastSg|0","ENHG:F218|32|PastSg","ENHG:F218","fallen","32","PastSg",0,3,0,3,3,1430,-1.04085832574496,-1.04085832574496,-1.04085832574496,1,-3.70651220968879,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|33|PastSg|0","ENHG:F218|33|PastSg","ENHG:F218","stechen","33","PastSg",0,15,0,15,15,1430,-2.93364913867439,-2.93364913867439,-2.93364913867439,1,-3.61786391795558,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|39|PastSg|0","ENHG:F218|39|PastSg","ENHG:F218","finden","39","PastSg",0,8,0,8,8,1430,-0.144435789069143,-0.144435789069143,-0.144435789069143,1,-2.69032329682431,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|53|PastSg|0","ENHG:F218|53|PastSg","ENHG:F218","rufen","53","PastSg",0,6,0,6,6,1430,-2.33002062946788,-2.33002062946788,-2.33002062946788,1,-3.18134889709387,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|55|PastSg|0","ENHG:F218|55|PastSg","ENHG:F218","slâfen","55","PastSg",0,2,0,2,2,1430,-2.61956707026668,-2.61956707026668,-2.61956707026668,1,-5.76867976352201,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|59|PastSg|0","ENHG:F218|59|PastSg","ENHG:F218","sitzen","59","PastSg",0,16,0,16,16,1430,-1.09036364246429,-1.09036364246429,-1.09036364246429,1,-2.94496913527607,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|84|PastSg|0","ENHG:F218|84|PastSg","ENHG:F218","fliehen","84","PastSg",0,1,0,1,1,1430,-2.49508553384362,-2.49508553384362,-2.49508553384362,1,-4.53483735271127,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|97|PastSg|0","ENHG:F218|97|PastSg","ENHG:F218","erschrecken","97","PastSg",0,1,0,1,1,1430,-2.96436206126908,-2.96436206126908,-2.96436206126908,1,-5.30246911673211,"yes",3.29583686600433,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|103|PastSg|0","ENHG:F218|103|PastSg","ENHG:F218","essen","103","PastSg",0,1,0,1,1,1430,-0.892886000278994,-0.892886000278994,-0.892886000278994,1,-3.98050768490845,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|119|PastSg|0","ENHG:F218|119|PastSg","ENHG:F218","schëhen","119","PastSg",0,2,0,2,2,1430,-0.299807432484433,-0.299807432484433,-0.299807432484433,1,-2.38921485870877,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|121|PastSg|0","ENHG:F218|121|PastSg","ENHG:F218","gewinn","121","PastSg",0,2,0,2,2,1430,-1.54122181171501,-1.54122181171501,-1.54122181171501,1,-1.96606084347282,"yes",3.29583686600433,"yes",3.2188758248682,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|163|PastSg|0","ENHG:F218|163|PastSg","ENHG:F218","rîten","163","PastSg",0,44,4,44,48,1430,-1.68309536036046,-1.68309536036046,-1.68309536036046,1,-2.93271080349138,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|163|PastSg|1","ENHG:F218|163|PastSg","ENHG:F218","rîten","163","PastSg",1,4,4,44,48,1430,-1.68309536036046,-1.68309536036046,-1.68309536036046,1,-2.93271080349138,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F218|172|PastSg|0","ENHG:F218|172|PastSg","ENHG:F218","scheiden","172","PastSg",0,1,0,1,1,1430,-2.02212705313884,-2.02212705313884,-2.02212705313884,1,-4.68472242052995,"yes",1.09861228866811,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|5|PastSg|0","ENHG:F219|5|PastSg","ENHG:F219","laufen","5","PastSg",0,1,0,1,1,1410,-1.89448160188092,-1.89448160188092,-1.89448160188092,1,-3.93920701214882,"yes",0.693147180559945,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|17|PastSg|0","ENHG:F219|17|PastSg","ENHG:F219","ziehen","17","PastSg",0,1,0,1,1,1410,-0.855096498457174,-0.855096498457174,-0.855096498457174,1,-3.4171284656477,"yes",2.39789527279837,"yes",2.19722457733622,"vowel_bipartite","1","vowel","Central German","ENHG"
"ENHG:F219|27|PastPl|1","ENHG:F219|27|PastPl","ENHG:F219","sprechen","27","PastPl",1,1,1,0,1,1410,0.960647707620661,0.960647707620661,0.960647707620661,1,-2.30119904629653,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|32|PastPl|1","ENHG:F219|32|PastPl","ENHG:F219","fallen","32","PastPl",1,3,3,0,3,1410,-1.04085832574496,-1.04085832574496,-1.04085832574496,1,-4.67325740771899,"yes",2.484906649788,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|33|PastSg|0","ENHG:F219|33|PastSg","ENHG:F219","stechen","33","PastSg",0,1,0,1,1,1410,-2.93364913867439,-2.93364913867439,-2.93364913867439,1,-3.61786391795558,"yes",3.46573590279973,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|163|PastSg|0","ENHG:F219|163|PastSg","ENHG:F219","rîten","163","PastSg",0,1,0,1,1,1410,-1.68309536036046,-1.68309536036046,-1.68309536036046,1,-2.93271080349138,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F219|223|PastSg|0","ENHG:F219|223|PastSg","ENHG:F219","wîzen","223","PastSg",0,1,0,1,1,1410,-0.0370066504072844,-0.0370066504072844,-0.0370066504072844,1,-3.72896776256201,"yes",2.94443897916644,"yes",2.83321334405622,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F220|3|PastPl|0","ENHG:F220|3|PastPl","ENHG:F220","komen","3","PastPl",0,3,1,3,4,1475,-0.0486320594073628,-0.0486320594073628,-0.0486320594073628,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
"ENHG:F220|3|PastPl|1","ENHG:F220|3|PastPl","ENHG:F220","komen","3","PastPl",1,1,1,3,4,1475,-0.0486320594073628,-0.0486320594073628,-0.0486320594073628,1,-2.5410349418653,"yes",0,"no",0,"vowel_unipartite","0","vowel","Central German","ENHG"
