seq_id,lemma_id,principal_part,n_obs
1309,208,3,2
1310,208,4,2
1311,209,1,13
1312,209,2,19
1313,209,3,5
1314,209,4,20
1315,210,1,7
1316,210,2,5
1317,211,1,2
1318,211,2,2
1319,211,4,2
1320,212,1,3
1321,212,2,2
1322,212,3,2
1323,212,4,5
1324,213,1,7
1325,213,2,3
1326,213,4,3
1327,214,1,22
1328,214,2,15
1329,214,3,11
1330,214,4,21
1331,215,1,13
1332,215,2,6
1333,215,3,2
1334,215,4,7
1335,216,2,2
1336,217,1,6
1337,217,2,5
1338,217,3,3
1339,218,1,2
1340,219,1,21
1341,219,2,17
1342,219,3,4
1343,219,4,9
1344,220,1,17
1345,220,2,18
1346,220,3,7
1347,220,4,20
1348,221,1,6
1349,221,2,3
1350,221,4,3
1351,222,1,30
1352,222,2,23
1353,222,3,15
1354,222,4,16
1355,223,1,12
1356,223,2,2
1357,223,3,3
1358,223,4,10
1359,224,1,33
1360,224,2,23
1361,224,3,18
1362,224,4,24
1363,225,1,34
1364,225,2,28
1365,225,3,25
1366,225,4,16
1367,226,4,2
1368,227,1,4
1369,227,4,3
1370,230,1,4
1371,231,2,3
1372,231,4,6
1373,232,1,30
1374,232,2,17
1375,232,3,16
1376,232,4,38
1377,233,1,18
1378,233,2,8
1379,233,3,7
1380,233,4,6
1381,234,1,17
1382,234,2,12
1383,234,3,2
1384,234,4,5
1385,235,1,28
1386,235,2,8
1387,235,3,4
1388,235,4,7
1389,236,1,4
1390,236,2,3
1391,236,4,2
1392,237,1,9
1393,237,2,8
1394,237,3,7
1395,237,4,7
1396,238,1,3
1397,238,2,4
1398,239,1,12
1399,239,2,6
1400,239,3,6
1401,239,4,5
1402,240,1,12
1403,240,2,9
1404,241,1,2
1405,241,2,2
1406,241,4,3
1407,242,1,4
1408,242,2,3
1409,242,3,2
1410,243,1,8
1411,243,2,7
1412,243,3,5
1413,244,1,6
1414,244,2,3
1415,244,3,2
1416,244,4,2
1417,245,1,22
1418,245,2,11
1419,246,1,6
1420,247,1,10
1421,247,2,12
1422,247,3,5
1423,247,4,8
1424,248,1,6
1425,248,2,6
1426,248,3,2
1427,249,1,25
1428,249,2,19
1429,249,3,10
1430,249,4,23
1431,250,1,2
1432,251,1,6
1433,251,2,2
1434,251,4,4
1435,252,1,7
1436,252,2,3
1437,252,3,3
1438,253,1,2
1439,253,4,3
1440,254,1,2
1441,255,1,3
1442,255,2,2
1443,256,1,38
